prior_pool_row,prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle,FractionCSP3,HBA,TPSA,cLogP,BertzCT,HeavyAtomCount,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy
272,272,[C][C][C@@H1][Branch1][=Branch1][C][C][O][C][C][=C][Ring1][#Branch1][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Branch1][Ring1][C][=O][S][=C][Ring1][=Branch1][C][=O][C][=C][Ring1][S][C][=C][Ring2][Ring1][Branch1][C],C1C[C@@H1](CCOCC)CC=C1C(=O)N(C)C2=C(C=O)S=C2C=O,CCOCC[C@H]1CC=C(C(=O)N(C)C2=C(C=O)[SH]=C2C=O)CC1,True,True,0.5294117647058824,4.0,63.68,1.8587999999999998,564.8457306866737,23.0,48.0,9.0,7.0,2.1092180863574677
273,273,[C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][O][C][Branch1][S][C][=Branch1][C][=O][C][=Branch1][C][=O][C][C][Ring1][Ring1][C][O][C][C@@H1][Ring1][=Branch1][C@][Branch1][C][C][N][Ring2][Ring1][C][Branch1][C][F][=C][C][Ring2][Ring1][Ring1],C1=CC=C2C1(COC(C(=O)C(=O)CCCOC)[C@@H1])[C@](C)N2CF,[CH]C(OCC12C=CC=C1N(CF)[C]2C)C(=O)C(=O)CCCOC,True,True,0.5294117647058824,5.0,55.84000000000001,1.88208,504.1313520576979,23.0,47.0,8.0,9.0,2.1066625603192914
274,274,[C][O][C][=C][C][Branch1][N][N][C][C][=Branch1][C][=O][/C][=C][/I][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][C][=C][C][Ring1][Branch1][C][=N][Ring2][Ring1][C][N][C][C][C][Ring1][=Branch1][O][Ring1][#Branch2][C][=C][Ring1][=Branch1],COC=CC(NCC(=O)/C=C/I)C=O,COC=CC(C=O)NCC(=O)/C=C/I,True,True,0.3333333333333333,4.0,55.4,0.8213999999999999,218.1928094887362,14.0,49.0,8.0,7.0,2.0621973005508476
275,275,[C][S][C][=C][C][Branch1][=N][C][=Branch1][C][=O][N][=C][Branch1][Branch2][O][C][=N][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][N][C][=C][C][=C][Branch1][=C][C][=C][Ring1][#Branch1][C][Branch1][C][C][=C][Branch1][C][O][C][=N][Ring2][Ring1][Ring1][O],CSC=CC(C(=O)N=COC1=NC2=CCO)=C1CN3C=CC=C(C=C3C(C)=C(O)C)N2O,CSC=CC1=C2CN3C=CC=C(C=C3C(C)=C(C)O)N(O)C(=CCO)N=C2OC=NC1=O,True,True,0.22727272727272727,9.0,118.19,3.1308000000000007,1029.59645914341,32.0,53.0,10.0,5.0,2.0889513450478105
276,276,[O][C][C][Branch1][C][F][C][=C][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][Branch1][Ring1][N][C][C][O][Ring1][#Branch1][C][C][Ring1][#C][C][Branch1][C][Cl][C],OCC(F)C=CNC(=O)OCC=CC1=CC(NC)CO1,CNC1C=C(C=CCOC(=O)NC=CC(F)CO)OC1,True,True,0.46153846153846156,5.0,79.82000000000001,0.6149999999999998,367.4995490565424,20.0,37.0,5.0,3.0,1.9153971376687415
277,277,[C][C][C][=C][C][=C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][C][C][=C][C][N][C][=C][C][=C][C][Branch1][C][N][=C][C][=N][Ring1][=Branch1],CCC=CC=CC(=O)NC(=S)CC=CCNC=CC=C1C(N)=CC=N1,CCC=CC=CC(=O)NC(=S)CC=CCNC=CC=C1N=CC=C1N,True,True,0.21052631578947367,5.0,79.51,2.812900000000001,639.5257954347982,25.0,33.0,4.0,1.0,1.6266999825812234
278,278,[C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][S][C][Branch1][C][C][C@@H1][Branch1][=Branch1][O][C][=C][C][Branch1][C][F][=C][C][Ring2][Ring1][Ring1][=O][O][C][=C][Branch1][C][C][C][C][Ring1][=Branch1],CC=C1C(=O)C=C1NC(=O)SC(C)[C@@H1](OC=CCF)CC=O,CC=C1C(=O)C=C1NC(=O)SC(C)[C@H](CC=O)OC=CCF,True,True,0.4,5.0,72.47,2.6880000000000006,496.1313520576979,22.0,47.0,9.0,5.0,1.9818240731018304
279,279,[C][O][C][C][Branch2][Ring1][C][N][S][C][=Branch1][C][=O][C][O][C][C][=Branch1][C][=O][NH1][C][Branch1][C][N][Branch1][C][F][C][Branch1][C][C][O][C][F][C][=Ring1][O][C][#N][=C][N][Branch1][C][F][N][=C][Ring2][Ring1][=Branch1][N][C][=O],COCC(NSC(=O)COCC(=O)[NH1]CN)(F)C(C)OCF,COCC(F)(NSC(=O)COCC(=O)NCN)C(C)OCF,True,True,0.8181818181818182,8.0,111.91,-0.5558999999999985,311.99999999999994,22.0,53.0,8.0,4.0,2.1640161595224185
280,280,[F][C][=C][C][=C][N][=N][C][=Branch1][N][=C][Branch2][Ring1][C][=C][NH1][C][=C][Branch1][Ring1][C][O][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][Branch1][C][N][Ring1][N][C][Branch1][C][C][=N][Ring2][Ring1][C][=C][Ring2][Ring1][C][F],FC=CC=CN=NC(=CC[NH1]C1=C(CO)C(C)=C1CC)CNC(C)=N,CCC1=C(C)C(CO)=C1NCC=C(CNC(C)=N)N=NC=CC=CF,True,True,0.3888888888888889,5.0,92.86000000000001,3.4822700000000015,626.9494616147807,25.0,49.0,7.0,8.0,2.10027350872226
281,281,[C][C][C][C][C][C][Branch2][Ring1][=N][C][O][C][=C][N][=C][N+1][=Branch1][C][=O][O-1][C][=C][C][Branch1][C][N][=C][Ring1][=Branch2][C][Ring1][#C],CCCCCCCOC=CN=C[N+1](=O)[O-1],CCCCCCCOC=CN=C[N+](=O)[O-],True,True,0.7,4.0,64.73,2.749600000000001,196.0838499786226,15.0,32.0,4.0,3.0,2.1041218303433595
282,282,[F][C][#C][C][=C][C][=C][#Branch1][C][=Branch1][C][=O][N][O][C][C][Ring1][#Branch1][C][=C][Ring1][C][=C][C][=C][C][Branch2][Ring1][C][N][=C][C][=C][Ring1][=Branch2][O][C][=N][C][=C][Branch1][N][C][C][=C][Ring1][=Branch1][F][C][=C][Ring2][Ring1][=N],FC#CC=CC=CC=O,O=CC=CC=CC#CF,True,True,0.0,1.0,17.07,1.2281,171.95032871355068,9.0,53.0,7.0,7.0,2.1583974218720554
283,283,[O][=C][N][C][=C][C][Branch1][=Branch1][C][Branch2][Ring2][C][F][C][=C][C][Branch2][Ring1][C][N][=C][Branch2][Ring1][C][O][N][Branch1][C][F][C][=N][C][=C][Branch1][C][C][C][=C][Ring1][=Branch2][C][C][Ring1][=C][N][Branch1][C][C][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2][Br],O=CNC=CC(CF)(C)C=CC=CBr,CC(C=CC=CBr)(C=CNC=O)CF,True,True,0.3,1.0,29.1,2.686700000000001,230.4228653433368,14.0,59.0,10.0,10.0,2.125809487722322
284,284,[C][N][C@H1][Branch1][C][N][=C][Branch1][=Branch2][C][Branch1][C][N][=C][Branch1][C][S][C][=C][Branch1][C][Cl][N][=C][C][NH1][C][=C][C][=C][Ring1][#Branch1][C][=C][N][=C][Ring1][P],CN[C@H1](N)C(C(N)=C1S)C=C(Cl)N=C2C[NH1]C=CC=C2C=CN=C1,CN[C@H](N)C1C=C(Cl)N=C2CNC=CC=C2C=CN=CC(S)=C1N,True,True,0.25,7.0,100.82,1.3695000000000002,656.1518798246972,24.0,38.0,7.0,2.0,2.0456636907873946
285,285,[C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][#N][O][C][=Branch1][C][=O][N][Branch1][=Branch1][O][C][Ring1][=C][C][#C][C][=C][Ring2][Ring1][C][O][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][F][=C][Ring1][=Branch2][C][N][C][Ring1][=N],C1C(NC(=O)CC#N)=CC=C1OC=C(Cl)C=CC(F)=CCNC,CNCC=C(F)C=CC(Cl)=COC1=CC=C(NC(=O)CC#N)C1,True,True,0.25,4.0,74.15,2.9135800000000005,594.4397934833856,23.0,52.0,9.0,6.0,2.242441754502277
286,286,[C][C][=C][C][C][Branch2][Ring1][=C][C][=C][Branch1][C][N][C][=C][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][=C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][Ring2][Ring1][C],CC=CCC(C1=C(N)C=C(C2)C(=O)N1C=CC(=O)NC3=CCCl)=CC=C3OC2,CC=CCC1=CC=C2OCCc3cc(N)c1n(c3=O)C=CC(=O)NC2=CCCl,True,True,0.23809523809523808,5.0,86.35000000000001,2.959900000000002,964.0260641239943,28.0,48.0,8.0,5.0,1.9657923087569222
287,287,[O][=S][=Branch1][C][=O][N][C][C][=C][Branch1][=Branch2][C][C][=C][C][=N][C][Branch1][C][N][Branch2][Ring1][C][=C][C][=C][Ring1][Branch1][C][N][Branch1][P][C][C][=N][C][=C][C][C][Ring1][Ring1][C][O][C][C][Ring1][O][C][=C][C][=Ring2][Ring1][Branch1],O=S(=O)NCC#CCC=CC=NCN,NCN=CC=CCC#CCN[SH](=O)=O,True,True,0.375,4.0,84.55,-0.9608999999999999,292.66534937116757,14.0,53.0,8.0,7.0,2.0559288479251867
288,288,[C][O][C][N][C][C@@H1][C][S][C][=C][C][=C][N][=C][Branch1][#Branch1][C][C][O][C][C][Ring1][=Branch2][C][=C][C][Branch1][N][C][=N][Ring1][=Branch1][C][C@H1][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][Branch1][C][C][O][Ring1][P][C][C][=C][Ring2][Ring1][O][Ring2][Ring1],COCNC[C@@H1]CSC=CC1=CN=C(CCOCC12)C=CC(C=N2)=O,COCNC[CH]CSC=CC1=CN=C2C=CC(=O)C=NC1COCC2,True,True,0.4444444444444444,7.0,72.28,1.9545899999999998,550.5873848810925,25.0,58.0,9.0,8.0,2.224526255737064
289,289,[C][=C][Branch1][Branch2][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][=Branch2][=C][C][=N][C][=C][Ring1][Branch1][C][=C][Ring1][=Branch1][Cl][N][=C][C][Branch1][C][O][=C][C][Ring2][Ring1][C][=Ring1][Branch2],C=C(C(=O)OC=C)C=C(O)C=CC1C2=NC=C1C=C2Cl,C=COC(=O)C(=C)C=C(O)C=CC1C2=CN=C1C(Cl)=C2,True,True,0.06666666666666667,4.0,58.89,3.3184000000000013,612.4237512704517,20.0,45.0,9.0,6.0,2.164871283373812
290,290,[C][#C][C][=C][C][Branch2][Ring1][#Branch1][N][Branch1][C][C][C][=N][C][=C][Branch1][C][Cl][C][=C][Branch1][C][F][N][=C][Ring1][Branch2][Cl][=C][Ring2][Ring1][Ring1][O][C][=C][N][Branch1][C][F][C][=C][C][=C][Ring2][Ring1][=Branch2],C1#CC2=CC1(N(C)C=NC3=C(Cl)C=C(F)N=C3Cl)OC=CN(F)C=CC=C2,CN(C=Nc1c(Cl)cc(F)nc1Cl)C12C#CC(=C1)C=CC=CN(F)C=CO2,True,True,0.1111111111111111,4.0,40.96,4.516600000000002,897.5154890940705,27.0,47.0,8.0,7.0,2.2327919364933297
291,291,[C][C][C][C][=Branch1][N][=N][C][Branch1][C][C][=C][Ring1][O][C][#C][C][=C][Branch1][C][F][C][=C][Branch1][C][Cl][C][=C][Ring1][#C][C][=N][C][=C][Ring1][#Branch1][C],C1CCC(=NC(C)=C1C#CC)C(F)C=C(Cl)C=CC=NC=CC,CC#CC1=C(C)N=C(C(F)C=C(Cl)C=CC=NC=CC)CCC1,True,True,0.3684210526315789,2.0,24.72,5.530000000000006,618.6847991082902,23.0,37.0,5.0,3.0,1.9413808431238073
292,292,[C][=C][Branch1][C][C][C][C][C][Ring1][Ring2][C][Branch1][=Branch2][C][=C][N][C][=Branch1][C][=O][N][C][=C][Ring1][#Branch2][S][C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][C][=C][Ring1][=Branch1],C=C(C1)CCC12C(C=CNC(=O)N)C=C2S3CC=CC=C3C=N,C=C1CCC2(C1)C([SH]1CC=CC=C1C=N)=CC2C=CNC(N)=O,True,True,0.3333333333333333,2.0,78.97,3.513070000000001,649.525795434798,23.0,41.0,7.0,7.0,1.9912821671252998
293,293,[C][=C][C][=C][Branch2][Ring1][C][C][O][N][C][=C][C][Branch1][Ring1][C][=O][=C][C][=C][Branch1][C][=C][Ring1][Branch2][C][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=Branch1][C][=O][O][=C][Ring1][#Branch2][C][Branch1][C][F][=C][Ring1][N],C=CC=C(CONC1=CC(C2=O)=CC=C1C)CC3=C2C=CC=CC(=O)OC3C(F)=C,C=CC=C1CONc2cc(ccc2C)C(=O)C2=C(C1)C(C(=C)F)OC(=O)C=CC=C2,True,True,0.16666666666666666,5.0,64.63,4.854920000000004,1000.4739501740105,30.0,49.0,8.0,6.0,1.9707377271802193
294,294,[N][=C][N][=C][C][Branch1][N][C][=C][C][=N][C][Branch1][Ring2][C][=C][Ring1][=Branch1][F][Branch1][Ring1][C][#N][=C][N][=C][Branch1][#Branch2][O][C][C][=C][Ring1][#Branch1][C][#N][C][=C][C][Branch1][C][F][=N][Ring1][S][C][Ring2][Ring1][=Branch1],N=CN=CC(C=C1C=NCC=C1)F,N=CN=CC(F)C=C1C=CCN=C1,True,True,0.2222222222222222,2.0,48.57,1.56937,260.4134357365111,13.0,49.0,9.0,7.0,2.288740658215552
295,295,[C][=Branch1][C][=O][C][C][C][C][N][C][=C][C][=C][C][=C][C][=C][C][Branch1][P][C][=C][N][C][C@][Ring1][#Branch1][C][Branch1][C][O][C][=C][Ring1][#Branch2][C][Cl][=C],C(=O)CCCCNC=CC=CC=CC=C1C2(C=CNC[C@]1C(O)C=C2C)Cl,CC1=CC(O)[C]2CNC=CC1(Cl)C2=CC=CC=CC=CNCCCCC=O,True,True,0.36363636363636365,4.0,61.36,3.487490000000002,649.525795434798,27.0,38.0,5.0,2.0,1.9021945551026351
296,296,[C][O][C][=Branch1][C][=O][C@@H1][C][C][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][=C][Ring1][=Branch1][C][Branch1][C][F][S][C][=Branch1][C][=O][C][C][=C][C][Ring1][O][Branch1][C][F][C][=C][Ring1][Ring2][Ring1][=Branch1][C],COC(=O)[C@@H1]CC=C(N1C(=O)CC2=C1C(F)SC(=O)CC3=C)C2(F)C=C3,C=C1C=CC2(F)C(=CC[CH]C(=O)OC)N3C(=O)CC2=C3C(F)SC(=O)C1,True,True,0.3333333333333333,5.0,63.68,2.9174900000000017,763.8600237553158,26.0,48.0,9.0,6.0,2.0995631541923303
297,297,[C][=C][C][N][C][=C][Ring1][Branch1][C][=N][N][C][Branch1][O][C][C][=Branch1][C][=O][C][C@@][C][C][=C][C][NH1][C][=C][C][=N][Ring1][=Branch1][O][C][=C][Ring2][Ring1][C][Branch1][C][F][=C][C][=C][Ring1][#Branch2],C=C1CNC=C1C=NNC(CC(=O)C[C@@]CC=C)C2[NH1]C=CC=N2,C=CC[C]CC(=O)CC(NN=CC1=CNCC1=C)C1N=CC=CN1,True,True,0.3333333333333333,6.0,77.88,1.49419,564.8457306866737,24.0,46.0,6.0,5.0,2.0887662999568857
298,298,[C][C][=C][C][C][N][C][=C][C][C][N][Ring1][Branch1][NH1][C][C][Ring1][=Branch2][=S][C][=C][C][C][Branch1][C][C][=N][C][Branch1][C][F][S][Ring2][Ring1][C][Ring1][#Branch2],CC=CCCN1C2=CCCN2[NH1]CC1=S3C=CCC(C)=NC(F)S3,CC=CCCN1C2=CCCN2NCC1=S1C=CCC(C)=NC(F)S1,True,True,0.5294117647058824,4.0,30.869999999999997,3.998300000000003,593.5278502336548,24.0,37.0,5.0,5.0,1.9436808211154741
299,299,[N][C@@][Branch1][C][Cl][Branch1][P][O][C][C][=C][C@@H1][Branch2][Ring1][=N][C][C][=C][C][Branch1][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch2][N][=C][C][=C][Ring1][=C][C@@H1][Branch1][C][C][C@@][Ring2][Ring1][Branch1][C@H1][Branch1][C][O][C],N=[C@@](Cl)OCC=C[C@@H1]CC1=CC(C=CC=C(F)C=C1)N=CC=C[C@@H1](C)[C@@],[C][C@H](C)C=CC=NC1C=CC=C(F)C=CC(C[CH]C=CCOC(=N)Cl)=C1,True,True,0.23809523809523808,3.0,45.44,5.452750000000004,626.9494616147806,26.0,51.0,9.0,5.0,2.2871677153281964
300,300,[C][C][=C][Branch1][S][C][Branch1][C][C][N][C][=C][Ring1][=Branch1][=N][C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][C][Branch2][Ring1][Branch1][C][N][=N+1][Ring1][Ring1][C][#N][=C][N][C][Branch1][C][C][=C][Ring2][Ring1][C][Branch1][C][C][=O],CC=C1C(C)NC=C1NCC=CC=C,C=CC=CCNC1=CNC(C)C1=CC,True,True,0.3333333333333333,2.0,24.06,2.0976,276.41343573651113,14.0,50.0,8.0,7.0,2.0061244088143892
301,301,[C][=C][C][C][=C][Branch2][Ring1][#C][N][C][C][N][C][C][C][Ring1][=Branch1][C][=O][C][=C][Branch1][Ring1][O][C][Cl][S][C][Branch1][C][F][=C][Ring1][N][S][=Branch1][C][=O][=O][C][=C][C][=C][C][Branch1][C][F][=C][Ring2][Ring1][=Branch2][C],C1=CCC=C(NC2CNCCC2C=O)OC=CC=CC(F)=C1C,CC1=C(F)C=CC=COC(NC2CNCCC2C=O)=CCC=C1,True,True,0.3888888888888889,4.0,50.36,2.8843000000000014,536.3856189774723,23.0,52.0,7.0,6.0,2.188564970675798
302,302,[C][C@@][C][C][O][C@@H1][C][=C][C][=N][C][Branch2][Ring2][C][=C][C][=C][C][Branch1][C][Cl][=N][Ring1][#Branch1][O][C][Branch1][C][C][Ring1][N][=N][Ring1][#C][C][=C][Branch1][Branch2][N][C@@H1][C][C][=Branch1][C][=O][C][=Ring2][Ring1][Ring1][Cl][C][=C][Ring2][Ring1][=Branch2],C[C@@]CCO[C@@H1]C=CC=NC1(CC=CC(Cl)=N1)Cl,C[C]CCO[CH]C=CC=NC1(Cl)CC=CC(Cl)=N1,True,True,0.38461538461538464,3.0,33.95,3.7728800000000033,341.0498111861476,18.0,55.0,8.0,9.0,2.3773054237701223
303,303,[C][C][O][C][C][=Branch1][C][=O][N][C][=C][Branch2][Ring1][C][O][C][N][C][=Branch1][C][=O][NH1][C][=C][C][Branch1][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][=Branch1][O][C][=Ring1][=N][C][=C][Ring2][Ring1][#Branch2],CCOC1C(=O)NC=C(OCNC(=O)[NH1]C=CC(C)=C2CF)CC=C2OCC=C1,CCOC1C=CCOC2=CCC(=CNC1=O)OCNC(=O)NC=CC(C)=C2CF,True,True,0.4,5.0,97.92,2.2961,717.1372703609898,29.0,47.0,7.0,5.0,2.1322477910525404
304,304,[C][C][O][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][N][C][C][O][S][C][=N][C][=C][C][=C][Ring1][Branch1][C][C][=C][Branch1][C][F][C][Branch1][C][C][=Branch1][C][=O][N][Ring1][Branch2][C][C][Ring2][Ring1][Ring2][C][Branch1][C][C][=O],CCOC(=O)[C@@H1](CCNC1COSC=N2)C=CC=C2C3C=C(F)C(C)(O)N3CC1C(C)=O,CCOC(=O)[C@@H]1C=CC=C2N=CSOCC(NCC1)C(C(C)=O)CN1C2C=C(F)C1(C)O,True,True,0.5909090909090909,9.0,100.46000000000001,2.1257,795.8949464100461,32.0,51.0,9.0,5.0,2.057389464664846
305,305,[C][C][=Branch1][C][=O][C][Branch2][Ring1][C][C@@][Branch1][C][N][C][=Branch1][C][=O][C][C@H1][Ring1][#Branch2][C][C][C][Ring1][=Branch1][Branch1][C][O][C][=C][C][Branch1][C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][=Branch2],C12C(=O)C([C@@](N)C(=O)C[C@H1]1CCC)(O3)C=CC(C)=C3C=N2,CCC[C@@H]1CC(=O)[C](N)C23C=CC(C)=C(C=NC1C2=O)O3,True,True,0.5,5.0,81.75,1.4874899999999995,568.8457306866737,21.0,43.0,10.0,6.0,2.0940493194836756
306,306,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][F][C@H1][Branch1][Ring2][O][C][=C][S][N][=C][Branch2][Ring1][=Branch1][C][C@@][Branch1][C][C][=C][C][=C][Branch1][=Branch2][C][=C][Branch1][C][I][F][C][=C][Ring1][#Branch1][C][O][C][=C][C][=C][Ring2][Ring1][N],CC1OC(=O)C(F)[C@H1](OC=C)SN=C(C[C@@](C)=CC=CC=C(I)F)OC=CC=C1,C=CO[C@@H]1SN=C(CC(C)=CC=CC=C(F)I)OC=CC=CC(C)OC(=O)C1F,True,True,0.3,6.0,57.120000000000005,6.027700000000005,698.3203424879725,29.0,52.0,10.0,5.0,2.316932181638099
307,307,[N][C][=C][Branch1][C][F][C][=C][Ring1][Branch1][C][N][C][=C][Branch1][C][O][C][P][=Branch1][C][=O][Ring1][Branch2][O][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][F][C],NC1=C(F)C=C1CNC=C(O)CP(=O)OC=CC=CC=C(F)C,CC(F)=CC=CC=CO[PH](=O)CC(O)=CNCC1=CC(F)=C1N,True,True,0.2,5.0,84.58,3.489700000000002,593.9495684877126,23.0,37.0,7.0,3.0,2.030347906770393
308,308,[O][=C][N][=C][Branch1][C][F][N][Branch2][Ring1][#Branch2][S][Branch1][C][Cl][C][=C][N][=O][C][=Ring1][=Branch2][C][N][=C][Ring1][#C][C][=C][C][=C][Branch1][O][C][=N][C][=C][C][Branch1][C][F][=C][Ring1][S][Cl][C][=C][Ring1][O],O=CN=C(F)N(S(Cl)C=CN=O)CC(F)=CCl,O=CN=C(F)N(CC(F)=CCl)[SH](Cl)C=CN=O,True,True,0.14285714285714285,3.0,62.1,3.127600000000001,325.94747320502313,17.0,49.0,7.0,5.0,2.3880620679823688
309,309,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][F][C][C][O][C][=C][Branch1][Branch2][C][=C][Branch1][C][F][C][=C][C][Ring1][=N][Branch1][C][Cl][C][C][=C][Ring1][=Branch1][C][O],CCOC(=O)C1(F)CCOC=C(C=C(F)C=C2)C1(Cl)CC=C2CO,CCOC(=O)C1(F)CCOC=C2C=C(F)C=CC(CO)=CCC21Cl,True,True,0.47058823529411764,4.0,55.760000000000005,3.2716000000000025,595.5278502336548,24.0,38.0,7.0,2.0,1.8820676942716807
310,310,[C][C][O][S@@][=Branch1][C][=O][C][C@@H1][C][C][C][=C][C][Branch1][Ring1][O][C][=N][N][C][=Branch1][C][=O][O][C][C][C][=C][Ring1][Branch2][=C][C][Branch1][#Branch2][C][=C][C][=C][Ring1][=Branch1][C][S][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][Ring2][Ring1][O],CCO[S@@](=O)C[C@@H1]CC1C=CC(OC)=NN2C(=O)OCCC=C2C3C(C=CC=C3CS)C(=O)C=C1,CCO[S@@](=O)C[CH]CC1C=CC(=O)C2C=CC=C(CS)C2C2=CCCOC(=O)N2N=C(OC)C=C1,True,True,0.44,8.0,94.5,3.936790000000003,953.9973582119825,35.0,54.0,9.0,6.0,2.1648136079380884
311,311,[Cl][C][=C][C][C][Branch1][=C][O][C][=C][C][=C][C][N][Branch1][#Branch1][C][=Branch1][C][=O][/C][=C][\Cl][=C][Branch1][C][F][C][Ring1][=N][C@@H1][Ring1][#C][N][Ring2][Ring1][Branch1][O][C][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring1][=C],ClC=CCC(OC=CC=CCNC(=O)/C=C)\Cl,C=CC(=O)NCC=CC=COC(Cl)CC=CCl,True,True,0.25,2.0,38.33,3.082600000000001,289.16017124398627,17.0,55.0,9.0,5.0,2.3158031518811044
312,312,[F][C][=C][C][Branch1][=C][N][C@@H1][C][C][=C][N][Ring1][Branch1][C][C@@][Branch1][C][F][Branch2][Ring1][Ring2][N][C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][S][C][Branch1][C][F][=C][C][C][Ring1][#Branch1][=O],FC=CC(N[C@@H1]1CC=CN1C[C@@]2F)(NCC=C2CC(=O)NC(F)=C)CC=O,C=C(F)NC(=O)CC1=CCNC(C=CF)(CC=O)N[C@@H]2CC=CN2C[C]1F,True,True,0.3888888888888889,5.0,73.47,1.8680899999999998,626.4237512704516,27.0,46.0,8.0,6.0,2.222686774356978
313,313,[C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch1][C][N][C][C][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][=C][C][=C][Ring1][#C][C][=C][Ring1][Branch1],CC(=O)CC=CC=CC(N)C1C(C)(C2=CC=C(O)C)C2C(=O)C3C=C1C=C3,CC(=O)CC=CC=CC(N)C1C2=CC(C=C2)C(=O)C2C(=CC=C(C)O)C21C,True,True,0.391304347826087,4.0,80.39000000000001,3.740800000000002,816.0996223722955,27.0,45.0,9.0,3.0,1.7918670907718057
314,314,[C][N][S][=Branch1][C][=O][C][Branch1][C][C][C][Branch1][C][C][=C][O][C][C][=Branch1][C][=O][C][Branch2][Ring1][Ring2][C][=C][C][=C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Ring1][=N][=C][C][C][=C][Ring2][Ring1][N][Ring1][=N],CNS1(=O)C(C)C(C)=COCC(=O)C(C=CC=C2C(C)(C)C(=O)C=CC)=CCC=C12,CC=CC(=O)C(C)(C)C1=CC=CC2=CCC=C1[SH](=O)(NC)C(C)C(C)=COCC2=O,True,True,0.4166666666666667,4.0,72.47,3.8971000000000027,915.0851272670144,30.0,54.0,8.0,6.0,1.8952180439457411
315,315,[C][C][N][Branch1][#Branch2][C][=C][C][C][=C][C][Branch1][C][N][=C][C][=Branch1][C][=O][N][C@H1][Ring1][=Branch2][C@@H1][Branch1][=N][O][C][=C][C][Branch1][Ring1][C][F][=C][Ring1][Branch2][N][C][=Branch1][C][=O][C@@][Ring2][Ring1][#Branch1][C][C][O],CCN(C=C1CC2=CCN)CC(=O)N[C@H1]2[C@@H1](OC=CC(CF)=CN)C(=O)[C@@]1CCO,CCN1C=C2CC(=CCN)[C@@H](NC(=O)C1)[C@@H](OC=CC(=CN)CF)C(=O)[C]2CCO,True,True,0.47619047619047616,7.0,130.91,0.2163900000000027,708.3203424879724,30.0,49.0,10.0,5.0,2.39788102189011
316,316,[C][S][C][C][N][C][C][=C][Branch1][C][C][C][=N][C][Branch2][Ring1][N][C][=C][Ring1][=Branch1][Branch1][C][O][C][C][=N][C][N][Branch1][Ring2][C][C][F][C][=C][Ring1][=Branch2],CSCCNCC=C(C1)C=NCC=C1COCC2=NCN(CCF)C=C2,CSCCNCC=C1C=NCC=C(COCC2=NCN(CCF)C=C2)C1,True,True,0.5789473684210527,6.0,49.220000000000006,2.480200000000001,538.3856189774724,26.0,38.0,6.0,4.0,1.9866843525134152
