prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle
341,[C][C][C][O][C][C][=C][Branch1][=N][C][=C][Ring1][Branch2][=C][Branch1][=Branch1][C][O][C][Cl][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][NH1][C][=C][Ring1][#Branch1][C][N],CC1COCC=C(C=C1CCOCCl)CC(C2)=CCC[NH1]C=C2CN,CC1COCC=C(CC2=CCCNC=C(CN)C2)C=C1CCOCCl,True,True
342,[C][C][O][C][=C][Branch1][=Branch2][C][C][=C][C][=C][Ring1][Branch1][C][C][N][C][Branch1][C][Br][C][=C][Ring1][O][C][=C][N][Branch1][C][C][O][Ring1][Branch2][C],CCOC=C(C1C2=CC=C1C)CNC(Br)C=C2C=CN(C)O,CCOC=C1CNC(Br)C=C(C=CN(C)O)C2=CC=C(C)C12,True,True
343,[C][N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][C][Branch1][C][Cl][=C][Branch1][C][C][N][Ring1][#Branch1][C][C][Ring1][S][C][C][Branch1][C][C][=C],C1NC=CC=C(C(=O)C(Cl)=C(C)NC)C1CC(C)=C,C=C(C)CC1CNC=CC=C1C(=O)C(Cl)=C(C)NC,True,True
344,[C][C][C][C][C][=C][C][Branch1][C][N][C][=C][C][Branch1][#C][C][=C][Branch1][C][F][C][Branch1][Ring1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][=C][C][Branch1][C][Cl][C][C][=Ring1][Branch2][Ring2][Ring1][=Branch2],CC1CCC=CC(N)C=CC(C=C(F)C(OC)(O)O2)C(C)=CC(Cl)CC21,COC1(O)OC2CC(Cl)C=C(C)C(C=CC(N)C=CCCC2C)C=C1F,True,True
345,[C][C][C@@][Branch1][C][C][C][Branch2][Ring1][C][C][Branch1][Ring1][C][O][C][=Branch1][C][=O][C][N+1][=C][C][Branch1][C][O-1][=C][C][C][Ring1][O][C][=Branch1][C][=O][C][Ring2][Ring1][=Branch1][C][C][O],C1C[C@@](C)C(C(CO2)C(=O)C[N+1]=CC([O-1])=C)CC2C(=O)C1CCO,C=C([O-])C=[N+]CC(=O)C1COC2CC1[C](C)CCC(CCO)C2=O,True,True
346,[C][C][=Branch1][C][=O][C@H1][O][C][C][N][C][=C][C][=C][Branch1][C][F][C][C][=C][Branch1][=N][C][C@H1][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][=C][C][Branch1][Branch2][O][C][Ring1][=N][=O][C][=C][Ring2][Ring1][N],CC(=O)[C@H1]OCCNC=CC=C(F)CC=C(C[C@H1]NC1C(=O)NC)CC(F)C=CCOC1=O,CNC(=O)C1N[CH]CC(=CCC(F)=CC=CNCCO[CH]C(C)=O)CC(F)C=CCOC1=O,True,True
347,[C][#C][C][=C][C][=C][Branch1][N][C][=C][C][=C][Ring1][#Branch1][N+1][=C][C][C][Branch1][=C][S][C][=Branch1][Ring1][=C][O][C][Branch1][=Branch2][O][C][C][Branch1][C][Cl][Cl][=C][C][Branch1][C][F][=C][Ring2][Ring1][Branch1][C][=C][C][=Ring2][Ring1][O],C#CC=C1C=C(C2=CC=C1[N+1]=CCCSC(=CO)COCC(Cl)Cl)C(F)=C2C=CC,C#CC=C1C=C2C(=CC=C1[N+]=CCCSC(=CO)COCC(Cl)Cl)C(C=CC)=C2F,True,True
348,[C][C][NH1][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][C][=Branch1][=Branch2][=C][C][=C][C][=N][C][=C][Ring1][N][C][=C][C][=N][Ring1][=Branch1][C][Branch1][C][S][C][=Branch1][C][=O][C][Ring1][=Branch2][=O],CC1[NH1]C=CC(=N1)C=CC(=CC=CC=NC2=C)C=CC=N2,C=C1N=CC=CC=C(C=CC2=NC(C)NC=C2)C=CC=N1,True,True
349,[C][O][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch2][Ring1][=N][C][=C][Branch1][Ring1][C][O][N][=C][Branch1][#Branch1][N][C][Cl][Br][C][C][Ring1][O][C][=C][Ring1][P][C][=C][Ring2][Ring1][#Branch1][C][F],COC=CC(=O)OC=CC(C=C(CO)N=CNCCl)F,COC=CC(=O)OC=CC(F)C=C(CO)N=CNCCl,True,True
350,[C][C][Branch1][C][C][C][S][C][Branch1][C][F][=C][C][O][C][C][C@@H1][Ring1][Ring1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Ring1][Branch2],CC(C)CSC(F)=CCOC1C2[C@@H1]1C(=O)C=C(O)C2,CC(C)CSC(F)=CCOC1C2CC(O)=CC(=O)[C@@H]21,True,True
351,[C][C][=C][C][Branch1][C][N][=N][C][Branch1][C][C][=C][Branch1][C][C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][C][C][Ring1][#C][C][Branch1][C][Cl][=C][C][Ring1][N],CC=CC(N1)=NC(C)=C(C)CC(=O)C=C(Cl)CCC1C(Cl)=CC,CC=CC1=NC(C)=C(C)CC(=O)C=C(Cl)CCC(C(Cl)=CC)N1,True,True
352,[C][N][C][C][=Branch1][C][=O][N][=C][C][Branch1][=N][C][=C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch1][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][=Branch1][=C][C][=N][Ring2][Ring1][Ring1][=Branch1],CNCC(=O)N=CC(C1=CC(=O)OC=C1C2)C=C(Cl)C=C2CC=N,CNCC(=O)N=CC1C=C(Cl)C=C(CC=N)Cc2coc(=O)cc21,True,True
353,[C][N][C][=C][C][=C][C][Branch1][=N][C][C][=C][C][=C][C][=C][Ring1][S][Ring1][N][C][=N][Branch1][C][C][Ring1][O][=C][Ring1][Branch1],C1NC2=CC=CC(CC=CC=CC=C12)=NCC=C,C=CCN=C1C=CC=C2NCC2=CC=CC=CC1,True,True
354,[C][N][Branch2][Ring2][N][C][=C][C][=C][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch1][C][Ring1][N][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][S][Ring1][=Branch1][C][=C][Branch1][Ring2][N][C][C][Ring1][Ring1][NH1][C][=C][Ring2][Ring1][#Branch2],C1N(C=CC=CC(=O)C=CN(C1=O)CC=C(C(C)=O)CS2C=C2NCC)C,CCNC1=C[SH]1CC(=CCN1C=CC(=O)C=CC=CN(C)CC1=O)C(C)=O,True,True
355,[C][O][C][=C][C][=C][C][Branch1][C][O][=C][C][Ring1][=Branch1][=N][C][Branch2][Ring1][Ring2][C][=C][C][NH1][N][=C][C][Branch1][=Branch1][O][C][Branch1][C][C][=O][C][=Ring1][#Branch2][C][C][Ring1][=N],COC=CC1=CC(O)=CC1=NC(C=CC[NH1]N=CC(OCC)=O)=C,C=C(C=CCNN=CC(=O)OCC)N=C1C=C(O)C=C1C=COC,True,True
356,[C][C][O][C][=Branch1][C][=O][C][=C][C][Branch2][Ring2][C][N][Branch1][C][O][C][#C][C][=C][C][Branch1][C][O][=C][C][Ring1][#Branch1][=C][C][=C][Branch1][Ring1][C][#N][=N][C][=C][Ring1][Branch2][C][=C][C][=C][O][C][=C][Ring2][Ring1][Ring2][C][N][=C][Ring2][Ring1][P],CCOC(=O)C=CC(N(O)C#CC=C1C(O)=CC=C2C=C(C#N)NC=C2C=CC=CO)C=C1CN=C,C=NCC1=CC(C=CC(=O)OCC)N(O)C#CC=C1C(O)=CC=C1C=C(C#N)NC=C1C=CC=CO,True,True
357,[C][=C][C][=C][N][=C][Branch2][Ring1][=Branch2][C][O][N][=N+1][=N-1][=C][N][C][F][C][=C][C][S][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][=Ring1][#C][C][Branch1][#Branch2][C][C][C][=C][C][Branch1][C][O][C][=C][C][Ring1][#Branch1][C][F][C][=C][Ring2][Ring1][#C],C=CC=CN=C(CON=[N+1]=[N-1])C(CCC1=CC(O)C)=CC1CF,C=CC=CN=C(CON=[N+]=[N-])C1=CC(CF)C(=CC(C)O)CC1,True,True
358,[C][C][C][=Branch1][C][=O][C][Branch1][C][F][C][I][C][=N][C][=C][N][Ring1][#Branch2][C][O][C][C][=C][C][C][=N][Ring1][=C],CCC(=O)C(F)CI,CCC(=O)C(F)CI,True,True
359,[C][O][C][C][C@][Branch1][C][N][C][O][C][=Branch1][N][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][C@H1][Branch1][N][C][C][=C][C][Branch1][Ring2][O][C][=C][Ring1][Branch2][C][=C][Ring1][N][Ring1][P][=O][C][=C][Ring2][Ring1][N][O][C][C],COCC[C@](N1)COC(=O)C2=C[C@H1](CC=CCOC=C)C=C21,C=COCC=CC[C@@H]1C=C2N[C](CCOC)COC(=O)C2=C1,True,True
360,[C][C@@H1][C@H1][O][C][Branch1][C][C][=C][C][Branch2][Ring2][C][C][=C][C][Branch1][#Branch2][C][=Branch1][C][=O][O][C][C][C@H1][C][=C][C][Branch1][=Branch1][C][Ring1][=Branch1][C][C@@][Branch1][C][O][C][=C][Ring1][Branch2][Cl][C][=C][Ring2][Ring1][#Branch1][Ring1][=C][C][=N][Ring2][Ring1][O],C=1[C@@H1][C@H1]OC(C)=CC=1C=CC(C(=O)OCC2[C@H1]C)=C3C(C2C[C@@])(O)C=C3Cl,[C]CC1C([CH]C)COC(=O)C(C=CC2=C[CH][CH]OC(C)=C2)=C2C(Cl)=CC21O,True,True
361,[C][S][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][N][C][Branch2][Ring1][Ring2][C][Branch1][=C][C][C][=C][Branch1][C][C][C@][Ring1][Branch2][C][O][C][=C][Ring1][Branch1][=C][C][=Branch1][C][=O][N][C][C][Ring1][Ring1][Branch1][C][C][N][=N][Ring2][Ring1][N],C12SC=C(C3=C1N4)C(C3(CC=C(C)[C@]4COC=C)C)C(=O)N5CC5(C)N=N2,C=COC[C]1NC2=C3C4=CSC2N=NC2(C)CN2C(=O)C4C3(C)CC=C1C,True,True
362,[C][C][Branch1][Ring1][C][#N][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][C][=C][C][=C][N][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][O][C][=C][Branch1][Ring1][C][O][C][=C][Ring1][#C][C][=C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],CC(C#N)C=CC=CC1=CC=C2C3=C4NC(C)=CC=C4OC=C(CO)C=C3C=C2C1,Cc1ccc2occ(CO)cc3c(c-2[nH]1)C1=CC=C(C=CC=CC(C)C#N)CC1=C3,True,True
363,[C][N][C][=C][Branch2][Ring1][=C][C][O][C][=C][N][Branch1][=C][C][Branch1][=Branch2][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=Branch1][C][=O][N][Branch1][C][C][O][Ring1][N][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Ring1][C][C][=C][Ring2][Ring1][#C][C],CNC=C(COC=CN(C(C1=CC=CC=C)F)C(=O)NC)O1,C=CC=CC=C1OC(=CNC)COC=CN(C(=O)NC)C1F,True,True
364,[C][N][C@@H1][C][=Branch1][C][=O][C][O][C][C][Ring1][=Branch1][Branch1][C][Cl][C][=C][C][Branch1][C][Cl][=C][C][=N][O][Ring1][Branch2][C][Branch1][Ring1][C][C@H1][Branch1][C][Cl][C][=Branch1][C][=O][O][=N][Ring2][Ring1][Branch1],CN[C@@H1]C(=O)COCC(Cl)C1=CC(Cl)=CC=NO1,CN[CH]C(=O)COCC(Cl)C1=CC(Cl)=CC=NO1,True,True
365,[C][C][=Branch1][C][=O][=C][C][C][=C][C][Branch2][Ring1][N][C][=Branch1][C][=O][C][N][=N][C][=Branch1][C][=O][N][C][C][=C][Branch1][#Branch2][C][C][=N][O][C][Ring1][=Branch1][C][Branch1][C][C][O][Branch1][C][C][C][=C][C][Branch1][C][C][=C][Ring2][Ring1][=N],CC(=O)CCC1=CC(C(=O)CN=NC(=O)NCC=C2CC=NOC2CC)OCCC=CC(C)=C1,CCC1ON=CCC1=CCNC(=O)N=NCC(=O)C1C=C(CCC(C)=O)C=C(C)C=CCCO1,True,True
366,[O][=C][N][C][C][=Branch1][C][=O][C][Branch1][N][C][C][C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][Ring1][O],O=CNCC(=O)CCC1CC=CC(C)=C1,CC1=CC(CCC(=O)CNC=O)CC=C1,True,True
367,[C][C][C][O][C][Branch1][C][F][C][=C][C][Branch1][C][N][=O][C][=C][C][NH1][C][=C][C][=N][O][C][=C][N][=C][C][Branch1][=Branch2][C][=N][C][=Ring1][=Branch1][Ring1][#Branch2][S][C][=Branch1][C][=O][C][=C][N][C][Ring1][Branch1][=O][C][=N][Ring1][=Branch2],CCCOC(F)C=CC(N)=O,CCCOC(F)C=CC(N)=O,True,True
368,[C][C][=C][C][=C][Branch1][Ring1][C][O][C][Branch1][=Branch2][N][C][=C][C][Branch1][C][I][=C][C][Branch1][=Branch1][C][C][=C][Ring1][=Branch1][C][=Ring1][O][C][=O][C][=Ring2][Ring1][C],CC=CC=C(CO)C(N1C=CC(I)=C)C(CC=C)C1C=O,C=CCC1C(C=O)N(C=CC(=C)I)C1C(=CC=CC)CO,True,True
369,[C][C][Branch2][Ring1][N][C][=C][C][C][Branch2][Ring1][Ring2][C][=N][C][=C][Branch1][C][Cl][N][C][Branch1][C][C][=O][C][=C][C][Branch1][#Branch2][C@@H1][Ring1][=N][C][=C][Ring2][Ring1][C][Cl][=C][Branch1][C][I][C][Branch1][C][F][Branch1][C][C][N][=C][Ring1][#Branch2],C12C(C=CCC1C=NC=C(Cl)NC(C)=O)C=C2Cl,CC(=O)NC(Cl)=CN=CC1CC=CC2C=C(Cl)C21,True,True
370,[C][#C][C][C][N][Branch2][Ring2][S][C][C][=C][C][Branch2][Ring1][#Branch2][N][Branch1][#Branch1][C][=Branch1][C][=O][C][O][N][Branch2][Ring1][=Branch2][C][Branch1][O][C][C][Branch1][C][F][Branch1][C][F][Cl][C][=C][C][=C][Ring1][=Branch2][Cl][=C][C][=C][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][=N][=O][O],C1#CCCN1CC=CC(N(C(=O)CO)NC(CC(F)(F)Cl)=CC=CCl)C,CC(C=CCN1C#CCC1)N(NC(=CC=CCl)CC(F)(F)Cl)C(=O)CO,True,True
371,[C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch1][C][C][O][C][C][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][C][F][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch2][C][=C][Ring1][P],COC=CC1=C(Cl)C=C1C2COCC2C(=O)[C@H1](F)C=C(C3=CC=C4N=C3)C=CC=NC=C4C=C,C=CC1=CN=CC=CC(=C[C@@H](F)C(=O)C2COCC2C2=CC(Cl)=C2C=COC)c2ccc1nc2,True,True
372,[C][C][C@H1][C][N][Ring1][N][C][C][C][=C][C][=C][Branch2][Ring2][=N][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][C][=N][N][Branch1][=Branch2][C][C][N][C][C][Ring1][=Branch1][C][C][=C][Ring1][#C][S][C][Ring2][Ring1][#Branch1][=O][O][C],C1C[C@H1]CN1CCC=C2C3=CC=CC=C3C=CC(C)=NN(CCNCCC)C=CSC2=O,CCCNCCN1C=CSC(=O)C(=CCCN2C[CH]CC2)c2ccccc2C=CC(C)=N1,True,True
373,[C][N][C][=Branch1][C][=O][N][C][Branch1][C][/C][=C][C][Ring1][#Branch1][O][C][=C][C][Branch1][C][N][=C][Ring1][=C],CN1C(=O)NC(/C)=CCOC=CC(N)=C1,CC1=CCOC=CC(N)=CN(C)C(=O)N1,True,True
374,[C][C][C][O][C][C][=C][C][C][=Branch1][C][=O][N][C][C][Branch1][C][C][N][Ring1][=Branch1][C][C][=C][Ring1][=N][C][O],CCCOCC1=CCC(=O)NCC(C)NCC=C1CO,CCCOCC1=CCC(=O)NCC(C)NCC=C1CO,True,True
375,[C][O][C][=Branch1][C][=O][C][=C][N][C][O][C][=C][C][Branch1][=C][C][=N][N][=C][C][Branch2][Ring1][#C][S][C][=C][C][=C][Ring1][Branch1][F][O][C][=C][C][Branch1][C][C][=C][Ring1][=N][C][Branch1][C][F][=C][Ring2][Ring1][Ring1][S],COC(=O)C=CNCOC=CCC=NN=CCS1C=CC=C1F,COC(=O)C=CNCOC=CCC=NN=CC[SH]1C=CC=C1F,True,True
376,[C][C][Branch1][C][C][N][C][C][=C][Branch1][=N][C][=Branch1][C][=O][O][C][=C][Ring1][=N][C][=Branch1][C][=O][C][=C][Ring1][N][C][=C][Branch1][C][C][S][C][C][=C][Ring1][=Branch1][Cl],C1C(C)NC2C=C(C(=O)OC=C1C=O)C=C2C=C(C)SCC=CCl,CC(=CC1=CC2=CC1NC(C)CC(C=O)=COC2=O)SCC=CCl,True,True
377,[C][C][=C][C][=Branch1][C][=O][N][O][C][=C][C][Branch2][Ring2][#Branch2][C][=C][NH1][C][=Ring1][Branch1][C][=C][C][=C][C][=Branch1][C][=O][N][C][C@H1][Ring1][=Branch1][C][C@@][Ring1][Ring1][C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][C][=N][Ring2][Ring1][S],C1C=CC(=O)N2OC=CC=3C=C[NH1]C=3C=CC=C4C(=O)NC[C@H1]4C[C@@]C2C(=O)C=N1,O=C1NC[C@H]2C[C]C3C(=O)C=NCC=CC(=O)N3OC=Cc3cc[nH]c3C=CC=C12,True,True
378,[C][O][C][=C][C][Branch2][Ring2][=C][S][C][Branch1][C][F][=N][C][C][Branch1][C][O][C][N][=C][Branch1][C][Cl][C][=C][Branch1][C][F][C][=N][Ring1][#Branch1][=C][N][Ring1][#C][C][=Ring2][Ring1][Branch1][C][Branch1][C][C][C][Ring2][Ring1][Ring1],COC=CCSC(F)=NCC(O)CN=C(Cl)C=C(F)C=N,COC=CCSC(F)=NCC(O)CN=C(Cl)C=C(F)C=N,True,True
379,[C][#C][C][C][O][N][C][=Branch1][C][=O][N][C@H1][Branch1][Ring1][C][F][C][=C][Ring1][N][S][C][C][=C][C][C][=C][Ring1][#Branch1][C][C][=C][Ring1][C][Branch1][C][N][Ring1][S][C][C][Branch1][C][C][O],C#CC1CONC(=O)N[C@H1](C2F)C=C1S3CC=CCC=C3CC#CCN2CC(C)O,C#CC1CONC(=O)N[C@H]2C=C1[SH]1CC=CCC=C1CC#CCN(CC(C)O)C2F,True,True
380,[C][C][C@@H1][C][C][=C][S][C][=C][Branch2][Ring1][C][C][Branch1][=Branch2][C][=C][C][=C][C][Branch1][C][C][=C][Branch1][Branch2][C][=Ring1][#Branch2][=Branch1][C][=O][O][C][Ring1][C][=O][C][Branch1][C][C][C][C][Ring2][Ring1][C],CC[C@@H1]CC=CSC=C(C(C=CC=CCC)=CCC=O)C=O,CC[CH]CC=CSC=C(C=O)C(C=CC=CCC)=CCC=O,True,True
381,[C][C][Branch2][Ring2][Ring1][C][=C][S][C][Branch1][C][C][=N][N][Branch2][Ring1][#Branch1][O][C][=C][Branch1][Ring1][C][=O][C][C@H1][Branch1][C][N][C][=O][=C][C][Branch1][C][F][=N][Ring1][Branch1][=C][C][C@][Ring2][Ring1][Ring2][Ring1][#Branch2][C][=C][N],CC(C1=CSC(C)=NNOC=C(C2=O)C[C@H1](N)C=O)=CC[C@]12C=CN,CC1=CC[C@@]2(C=CN)C(=O)C(C[C@H](N)C=O)=CONN=C(C)SC=C12,True,True
382,[O][=C][C][=C][Branch1][C][I][C][=N][Ring1][=Branch2][O][C][=C][C][N][C][=C][Ring1][#Branch1][C][O][C][Ring1][=C],O=CC=C(I)C=N,N=CC(I)=CC=O,True,True
383,[C][C][N][=Branch1][C][=O][C][=C][C][#Branch1][C][N][=C][C][Branch1][C][O][=C][Branch2][Ring2][=Branch1][C][=C][N][Branch1][Ring1][C][#N][C][=Branch1][C][=O][N][C][=C][Ring1][=Branch2][S][=Branch1][C][=O][C][=C][Ring1][=Branch1][=C][Branch1][Ring1][C][#N][C][=C][Ring2][Ring1][#Branch1][N][=Ring2][Ring1][S],C=1CN(O)C=CC(N)C2C(O)=CC=C3N(C#N)C(=O)NC4=C3S(=O)C=C4C(C#N)C=C2N=1,N#CC1C=C2N=CCN(O)C=CC(N)C2C(O)=CC=C2C3=C(NC(=O)N2C#N)C1=CS3=O,True,True
384,[C][C][O][C][=Branch1][=C][=C][N+1][Branch1][C][C][=C][C][C][=C][Ring1][#Branch1][C][C][=C][Branch1][C][O][C][=N][C][=C][C][=C][Branch1][Branch2][C][N][C][=Branch1][C][=O][S][C][=C][Ring1][O][Cl][=C][Branch1][C][Cl][C][=C][Ring2][Ring1][O][C],CCOC(=C1[N+1](C)=CCC=C1CC)C(O)C=NC2=CC=C(CNC(=O)S)C=C2Cl,CCOC(=C1C(CC)=CCC=[N+]1C)C(O)C=Nc1ccc(CNC(=O)S)cc1Cl,True,True
385,[N][C][C][C][=C][C][NH1][C][C][=C][Ring1][=Branch1][S][C][C][=C][Ring1][=N][C][Ring1][O][C][=C][C][=N][C][Branch1][C][O][C][=C][O][C][=C][Ring1][#C],NC1CC=C2C[NH1]CC=C2SC3C=C1CC=CC=NC(O)C=COC=C3,NC1CC=C2CNCC=C2SC2C=COC=CC(O)N=CC=CCC1=C2,True,True
386,[C][C][O][C][C][Branch1][C][Cl][=C][C][Branch1][Branch2][C][=C][O][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][N][N][=C][Branch1][#Branch1][C][C@H1][Branch1][C][C][Ring1][=Branch2][S][C][C][N][Ring1][#Branch1][C][Ring2][Ring1][O],CC1OCC(Cl)=C2C(C=COC=O)N3C=CC=C2N=C(C4[C@H1]3C)SCCN4C1,CC1CN2CCSC3=NC4=CC=CN(C(C=COC=O)C4=C(Cl)CO1)[C@H](C)C32,True,True
387,[C][C@@H1][C][C][=Branch1][C][=O][C@@H1][C][O][C][=C][C][=C][C][=C][Branch1][C][N][Ring1][O][C][=C][C][=C][Branch1][C][F][C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Branch1][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch2],C[C@@H1]CC(=O)[C@@H1]COC=CC=CC=CN,C[CH]CC(=O)[CH]COC=CC=CC=CN,True,True
388,[C][O][C][=N][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][N][C][=Branch2][C][Branch1][C][F][=C][C][=C][C][=N][C][Branch1][C][Cl][=C][C][=C][Ring1][Branch2][C][#N][C][Ring1][#Branch2][S][C][C][Ring1][=C][O][S][Ring2][Ring1][Branch1][=C][Branch1][C][C][=O][N],COC1=NC=C(C=C1NC)C(F)=CC=C2C=NC(Cl)=CC=C2C#N,CNc1cc(C(F)=CC=C2C=NC(Cl)=CC=C2C#N)cnc1OC,True,True
389,[N][=N][C][Branch1][Ring1][N][O][C][=Branch1][C][=O][C][N][C][C@H1][Branch1][C][O][=C][C@H1][Ring1][=Branch1][Cl][=C][C][Branch1][C][F][=C][C][Ring1][#Branch1][=C][Ring1][O][C][Ring2][Ring1][Branch2][C][=C][Ring1][O],N=NC(NO)C(=O)CN1C[C@H1](O)C[C@H1]1Cl,N=NC(NO)C(=O)CN1C[C@H](O)C[C@H]1Cl,True,True
390,[N][C][C][=C][C][=C][C][Branch1][=Branch2][N][C][C][Branch1][C][O][C][=Branch1][C][=O][N][C][Ring1][=Branch2][C][Branch1][C][Cl][C][=Ring1][Branch1][C][C][N][C][C][Branch1][C][F][C][=C][Ring1][O][Ring2][Ring1][Branch1],NCC=CC=C1C2(NCC(O)C=O)N3C2C4(Cl)C3CCNCC(F)C=C41,NCC=CC=C1C2=CC(F)CNCCC3N4C(C23Cl)C14NCC(O)C=O,True,True
391,[C][O][C][=C][C][C][N][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][Ring1][C][Branch1][C][C][Branch1][C][F][C],COC=CCCNC(C(=O)COC(=O)C=C(F)C#C)(C)CF,C#CC(F)=CC(=O)OCC(=O)C(C)(CF)NCCC=COC,True,True
392,[C][C][O][C][=Branch1][C][=O][C][N][C][=C][Branch1][C][N][C][=C][Branch1][C][I][C][=C][Branch1][#Branch2][C][=C][O][C][=Branch1][C][=O][N][C][Branch2][Ring1][C][C@@][Ring1][=C][Branch1][C][C][N][=C][C][=C][Ring2][Ring1][C][Ring1][#Branch2][=C][Ring2][Ring1][N],CCOC(=O)CNC=C(N)C=C(I)C#CC=COC(=O)NC,CCOC(=O)CNC=C(N)C=C(I)C#CC=COC(=O)NC,True,True
393,[C][O][C][C][=Branch1][C][=O][C][Branch1][C][F][=C][C][N][Branch1][C][F][C][Branch2][Ring1][=Branch1][=C][C][Branch1][C][I][C][=C][C][#Branch2][Ring1][=Branch1][C][=C][C][=C][C][Branch1][C][O][=C][C][Ring2][Ring1][C][=C][Ring1][S],COCC(=O)C(F)=CC1N(F)C2CC(I)C=CCC=CC=CC(O)=CC1=C2,COCC(=O)C(F)=CC1C2=CC(CC(I)C=CCC=CC=CC(O)=C2)N1F,True,True
394,[C][C][N][=C][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][Ring1][#Branch1][=C][Branch1][C][Cl][C][=C][Branch1][P][N][C][=C][C][=C][C][Ring1][#Branch2],CCN=CC(=O)C=CCC(=O)C(=O)C=C(F)C=CC=C(Cl)C=CNC=CC=CC,CC=CC=CNC=CC(Cl)=CC=CC(F)=CC(=O)C(=O)CC=CC(=O)C=NCC,True,True
395,[C][N][C][=C][C][C][=Branch1][C][=O][N][C][Branch2][Ring1][C][=C][N][Ring1][=Branch1][O][C][=C][C][=C][Ring1][Ring2][C][O][C][Ring1][O],CNC=CCC(=O)NC1CNOC2=CC=C2COC1,CNC=CCC(=O)NC1CNOC2=CC=C2COC1,True,True
396,[C][#C][C][C][=C][C][=C][C][Branch2][Ring2][Ring1][=Branch1][C][=C][C][C][=Branch1][C][=O][C][=Branch2][Ring1][Branch1][=C][C][C][=N][Ring1][Branch1][C][=C][/C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][O][=O][=N][Ring2][Ring1][Branch2][C][Branch1][C][F][=N][Ring2][Ring1][=N],C1#CCC=CC=CC(C=CCC(=O)C2=CCC=N2)C(F)=N1,O=C(CC=CC1C=CC=CCC#CN=C1F)C1=CCC=N1,True,True
397,[C][C][O][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][F][C][C][=C][F][=C][C][Ring1][O][=C][C][Branch1][C][N][=C][C][Ring1][#Branch1][=O],CCOC=CC(Cl)=CC(F)CC=CF,CCOC=CC(Cl)=CC(F)CC=CF,True,True
398,[C][C][C][=C][Branch2][Ring1][=Branch2][C][N][C][=C][Branch1][=C][C][=C][Branch1][C][O][C][C][Ring1][=Branch1][=Ring1][Branch2][C][C][=C][C][Ring1][=Branch1][N][C][=C][C][=C][Branch1][C][C][N][=C][C][=C][Ring1][Branch1],CCC=C(CN1C=C(C=C(O)CC1)CCN)C=CC=C(C2)N=CC=C2,CCC=C(C=CC=C1CC=CC=N1)CN1C=C(CCN)C=C(O)CC1,True,True
399,[N][C][Branch2][Ring2][=C][C][Branch1][C][S][C][=C][/N][#Branch1][C][=C][C][Branch1][C][Cl][=C][C][C][O][C][C][C][Ring1][=Branch1][C][=C][Ring1][N][C][=C][=O][C@H1][Branch1][Ring1][C][C][=C][Ring2][Ring1][=Branch2],NCC(S)C=C/N(C1)C(Cl)=CC2COCCC2C=C1C=C=O,NCC(S)C=CN1CC(C=C=O)=CC2CCOCC2C=C1Cl,True,True
